"seed","learner","failed","raw_mse","norm_mse","rank_corr","est_sg1","true_sg1","rec_sg1","est_sg2","true_sg2","rec_sg2","est_sg3","true_sg3","rec_sg3","dev_sg3","correct_order","sg3_inflated","topk_overlap","topk_lift","iteration","treatment_rate","n_treated_train","n_treated_test","sg1_n","sg2_n","sg3_n","true_ate","tau_sd"
81,"rboost",FALSE,7.369326,1.607867,0.708719,4.0593,0.6523,6.2235,6.4558,6.7479,0.9567,4.7245,4.0113,1.1778,0.7131,TRUE,TRUE,0,1.0859,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"rkern",FALSE,2.713978,0.592146,0.929947,2.3187,0.6523,3.5549,7.5823,6.7479,1.1237,4.5375,4.0113,1.1312,0.5261,TRUE,TRUE,0.625,2.1774,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"slasso",FALSE,4.287026,0.935359,0.853325,1.8662,0.6523,2.8611,8.7684,6.7479,1.2994,4.2013,4.0113,1.0473,0.1899,TRUE,FALSE,0.625,2.1557,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"sboost",FALSE,24.052627,5.247891,-0.125212,5.8261,0.6523,8.9322,3.671,6.7479,0.544,2.9305,4.0113,0.7305,1.0809,FALSE,FALSE,0.125,1.2096,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"skern",FALSE,5.90325,1.287993,0.722024,2.4354,0.6523,3.7339,7.4014,6.7479,1.0968,3.7839,4.0113,0.9433,0.2274,TRUE,FALSE,0.25,1.7963,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"tlasso",FALSE,6.867449,1.498365,0.751503,2.4063,0.6523,3.6892,9.2813,6.7479,1.3754,3.8006,4.0113,0.9475,0.2107,TRUE,FALSE,0.5,2.1249,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"tboost",FALSE,47.525049,10.36919,-0.259648,9.109,0.6523,13.9654,5.6823,6.7479,0.8421,2.5177,4.0113,0.6276,1.4936,FALSE,FALSE,0.125,0.9235,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"tkern",FALSE,11.670026,2.546209,0.421357,3.9789,0.6523,6.1002,7.0489,6.7479,1.0446,3.8975,4.0113,0.9716,0.1139,FALSE,FALSE,0,0.7688,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"xlasso",FALSE,3.314575,0.723186,0.894488,1.2933,0.6523,1.9828,8.7785,6.7479,1.3009,4.3491,4.0113,1.0842,0.3377,TRUE,FALSE,0.625,2.1557,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"xboost",FALSE,3.79272,0.82751,0.779765,2.7321,0.6523,4.1887,7.3239,6.7479,1.0854,3.7307,4.0113,0.9301,0.2806,TRUE,FALSE,0.25,1.8331,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"xkern",FALSE,2.327084,0.507732,0.907244,1.9032,0.6523,2.9179,7.5933,6.7479,1.1253,4.1997,4.0113,1.0469,0.1883,TRUE,FALSE,0.625,2.1557,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"zero_pred",FALSE,14.144402,3.086078,NA,0,0.6523,0,0,6.7479,0,0,4.0113,0,4.0113,FALSE,FALSE,0,0.9447,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"const_pred",FALSE,137.252787,29.946319,NA,14.6197,0.6523,22.4142,14.6197,6.7479,2.1666,14.6197,4.0113,3.6446,10.6084,FALSE,TRUE,0,0.9447,40,0.06,26,4,11,8,11,3.2247,2.2272
81,"ols_inter",FALSE,3.878519,0.84623,0.867094,1.1526,0.6523,1.7671,9.1373,6.7479,1.3541,4.0284,4.0113,1.0043,0.0171,TRUE,FALSE,0.625,2.1381,40,0.06,26,4,11,8,11,3.2247,2.2272
82,"rlasso",FALSE,1.923984,0.373438,0.895328,0.117,0.5,0.234,7.8162,7.423,1.053,5.4512,4.7217,1.1545,0.7295,TRUE,TRUE,0.875,2.439,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"rboost",FALSE,9.349705,1.814745,NA,5.2182,0.5,10.4363,5.2182,7.423,0.703,5.2182,4.7217,1.1052,0.4965,FALSE,TRUE,0,0.8197,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"rkern",FALSE,0.996098,0.193339,0.958639,-0.7822,0.5,-1.5644,7.1113,7.423,0.958,5.4068,4.7217,1.1451,0.6851,TRUE,TRUE,1,2.475,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"slasso",FALSE,1.974477,0.383239,0.903495,0.9579,0.5,1.9158,7.9161,7.423,1.0664,5.4017,4.7217,1.144,0.68,TRUE,TRUE,0.875,2.439,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"sboost",FALSE,8.400395,1.630487,0.526971,0.4602,0.5,0.9203,7.0988,7.423,0.9563,2.8018,4.7217,0.5934,1.9199,TRUE,FALSE,0.125,1.4403,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"skern",FALSE,11.451725,2.22274,0.786773,-2.8929,0.5,-5.7858,7.1989,7.423,0.9698,5.8492,4.7217,1.2388,1.1275,TRUE,TRUE,0.375,1.8916,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"tlasso",FALSE,11.114649,2.157314,0.821064,-2.3017,0.5,-4.6033,8.7406,7.423,1.1775,6.6174,4.7217,1.4015,1.8957,TRUE,TRUE,0.875,2.4,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"tboost",FALSE,124.566605,24.177941,-0.551651,16.1737,0.5,32.3474,5.3204,7.423,0.7167,5.6452,4.7217,1.1956,0.9235,FALSE,TRUE,0,0.5279,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"tkern",FALSE,13.74267,2.667404,0.769664,-3.2351,0.5,-6.4703,6.7742,7.423,0.9126,6.1962,4.7217,1.3123,1.4745,TRUE,TRUE,0.25,1.7169,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"xlasso",FALSE,4.987168,0.967992,0.872026,-1.3911,0.5,-2.7823,8.3438,7.423,1.124,6.1488,4.7217,1.3022,1.4271,TRUE,TRUE,0.875,2.439,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"xboost",FALSE,5.419686,1.051942,0.806362,-0.6951,0.5,-1.3902,9.1375,7.423,1.231,5.6085,4.7217,1.1878,0.8868,TRUE,TRUE,0.625,2.1887,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"xkern",FALSE,6.115532,1.187003,0.675673,-0.2013,0.5,-0.4026,7.4312,7.423,1.0011,5.7139,4.7217,1.2101,0.9922,TRUE,TRUE,0.5,2.0071,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"zero_pred",FALSE,15.066041,2.924266,NA,0,0.5,0,0,7.423,0,0,4.7217,0,4.7217,FALSE,FALSE,0,0.8197,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"const_pred",FALSE,109.307408,21.216185,NA,13.365,0.5,26.73,13.365,7.423,1.8005,13.365,4.7217,2.8306,8.6433,FALSE,TRUE,0,0.8197,41,0.056,24,4,10,6,11,3.2282,2.3077
82,"ols_inter",FALSE,11.779266,2.286314,0.818657,-2.4235,0.5,-4.8469,8.6742,7.423,1.1685,6.6147,4.7217,1.4009,1.893,TRUE,TRUE,0.875,2.4,41,0.056,24,4,10,6,11,3.2282,2.3077
83,"rlasso",FALSE,0.820636,0.145568,0.948786,0.053,0.5591,0.0947,8.2232,8.3275,0.9875,5.5312,5.3814,1.0278,0.1497,TRUE,FALSE,0.75,2.4309,42,0.06,26,4,17,6,10,3.2588,2.336
83,"rboost",FALSE,14.824207,2.629574,0.675033,6.219,0.5591,11.1224,6.4843,8.3275,0.7787,6.3079,5.3814,1.1722,0.9265,TRUE,TRUE,0.25,1.9942,42,0.06,26,4,17,6,10,3.2588,2.336
83,"rkern",FALSE,5.796966,1.028288,0.900957,-2.3908,0.5591,-4.2758,6.7291,8.3275,0.8081,5.5298,5.3814,1.0276,0.1484,TRUE,FALSE,0.5,2.3194,42,0.06,26,4,17,6,10,3.2588,2.336
83,"slasso",FALSE,2.350325,0.41691,0.916667,0.9854,0.5591,1.7624,9.3863,8.3275,1.1271,5.4435,5.3814,1.0115,0.0621,TRUE,FALSE,0.875,2.492,42,0.06,26,4,17,6,10,3.2588,2.336
83,"sboost",FALSE,25.969411,4.606552,0.10237,5.7257,0.5591,10.2402,7.672,8.3275,0.9213,4.9783,5.3814,0.9251,0.4031,FALSE,FALSE,0.125,1.3308,42,0.06,26,4,17,6,10,3.2588,2.336
83,"skern",FALSE,2.112165,0.374664,0.980349,-1.816,0.5591,-3.2479,8.1702,8.3275,0.9811,5.3309,5.3814,0.9906,0.0505,TRUE,FALSE,0.75,2.4141,42,0.06,26,4,17,6,10,3.2588,2.336
83,"tlasso",FALSE,2.416907,0.42872,0.967948,-1.5561,0.5591,-2.7829,10.2752,8.3275,1.2339,5.4136,5.3814,1.006,0.0322,TRUE,FALSE,0.875,2.492,42,0.06,26,4,17,6,10,3.2588,2.336
83,"tboost",FALSE,165.281022,29.318174,-0.591059,18.2542,0.5591,32.6469,11.0332,8.3275,1.3249,8.4493,5.3814,1.5701,3.0678,FALSE,TRUE,0,0.4616,42,0.06,26,4,17,6,10,3.2588,2.336
83,"tkern",FALSE,1.401294,0.248567,0.914795,-0.1326,0.5591,-0.2372,7.9517,8.3275,0.9549,5.5354,5.3814,1.0286,0.154,TRUE,FALSE,0.75,2.4113,42,0.06,26,4,17,6,10,3.2588,2.336
83,"xlasso",FALSE,1.978713,0.350992,0.959085,-0.8251,0.5591,-1.4757,10.282,8.3275,1.2347,5.5093,5.3814,1.0238,0.1278,TRUE,FALSE,0.875,2.492,42,0.06,26,4,17,6,10,3.2588,2.336
83,"xboost",FALSE,26.667277,4.730343,0.298174,7.785,0.5591,13.9231,8.4538,8.3275,1.0152,7.7656,5.3814,1.443,2.3842,FALSE,TRUE,0.5,2.0084,42,0.06,26,4,17,6,10,3.2588,2.336
83,"xkern",FALSE,2.73068,0.484378,0.959061,2.7542,0.5591,4.9257,7.5143,8.3275,0.9023,6.1981,5.3814,1.1518,0.8167,TRUE,TRUE,0.75,2.448,42,0.06,26,4,17,6,10,3.2588,2.336
83,"zero_pred",FALSE,15.812098,2.80481,NA,0,0.5591,0,0,8.3275,0,0,5.3814,0,5.3814,FALSE,FALSE,0.125,1.4753,42,0.06,26,4,17,6,10,3.2588,2.336
83,"const_pred",FALSE,297.334531,52.742325,NA,20.2794,0.5591,36.2687,20.2794,8.3275,2.4352,20.2794,5.3814,3.7684,14.898,FALSE,TRUE,0.125,1.4753,42,0.06,26,4,17,6,10,3.2588,2.336
83,"ols_inter",FALSE,6.008789,1.065862,0.982317,-3.5064,0.5591,-6.271,10.2719,8.3275,1.2335,5.375,5.3814,0.9988,0.0065,TRUE,FALSE,0.875,2.5151,42,0.06,26,4,17,6,10,3.2588,2.336
84,"rlasso",FALSE,2.00116,0.368751,0.79812,1.3514,0.5,2.7028,5.0064,6.9345,0.722,4.9331,5.5331,0.8916,0.6,TRUE,FALSE,0.5,2.131,43,0.05,20,5,9,10,9,3.2126,2.23
84,"rboost",FALSE,5.734248,1.056643,NA,3.8873,0.5,7.7747,3.8873,6.9345,0.5606,3.8873,5.5331,0.7026,1.6457,FALSE,FALSE,0.125,0.9462,43,0.05,20,5,9,10,9,3.2126,2.23
84,"rkern",FALSE,85.198111,15.699352,0.288348,0.196,0.5,0.3919,6.7368,6.9345,0.9715,3.7752,5.5331,0.6823,1.7579,TRUE,FALSE,0.375,1.759,43,0.05,20,5,9,10,9,3.2126,2.23
84,"slasso",FALSE,1.541339,0.284021,0.859854,1.0881,0.5,2.1762,5.2044,6.9345,0.7505,4.9132,5.5331,0.888,0.6199,TRUE,FALSE,0.5,2.1712,43,0.05,20,5,9,10,9,3.2126,2.23
84,"sboost",FALSE,15.870968,2.924524,-0.167242,2.7712,0.5,5.5423,2.6529,6.9345,0.3826,2.7868,5.5331,0.5037,2.7463,FALSE,FALSE,0,0.4349,43,0.05,20,5,9,10,9,3.2126,2.23
84,"skern",FALSE,11.18167,2.060433,0.563593,-1.6604,0.5,-3.3207,5.5831,6.9345,0.8051,4.8297,5.5331,0.8729,0.7034,TRUE,FALSE,0.5,1.9998,43,0.05,20,5,9,10,9,3.2126,2.23
84,"tlasso",FALSE,2.403242,0.442842,0.76007,0.4097,0.5,0.8194,5.7797,6.9345,0.8335,5.6903,5.5331,1.0284,0.1572,TRUE,FALSE,0.5,2.131,43,0.05,20,5,9,10,9,3.2126,2.23
84,"tboost",FALSE,28.177853,5.192298,-0.066322,2.4671,0.5,4.9342,5.6497,6.9345,0.8147,3.2426,5.5331,0.586,2.2905,TRUE,FALSE,0.25,1.177,43,0.05,20,5,9,10,9,3.2126,2.23
84,"tkern",FALSE,20.071036,3.698465,0.488011,-1.925,0.5,-3.8499,6.1842,6.9345,0.8918,4.3602,5.5331,0.788,1.1729,TRUE,FALSE,0.625,1.9408,43,0.05,20,5,9,10,9,3.2126,2.23
84,"xlasso",FALSE,2.042201,0.376314,0.781223,0.8287,0.5,1.6573,5.3161,6.9345,0.7666,5.3269,5.5331,0.9627,0.2062,FALSE,FALSE,0.5,2.131,43,0.05,20,5,9,10,9,3.2126,2.23
84,"xboost",FALSE,2.666431,0.49134,0.786437,2.4651,0.5,4.9302,5.2241,6.9345,0.7534,4.5834,5.5331,0.8284,0.9497,TRUE,FALSE,0.5,1.869,43,0.05,20,5,9,10,9,3.2126,2.23
84,"xkern",FALSE,12.216077,2.251042,0.680418,-2.5017,0.5,-5.0034,6.5749,6.9345,0.9481,5.6445,5.5331,1.0201,0.1114,TRUE,FALSE,0.625,2.0537,43,0.05,20,5,9,10,9,3.2126,2.23
84,"zero_pred",FALSE,16.170143,2.979653,NA,0,0.5,0,0,6.9345,0,0,5.5331,0,5.5331,FALSE,FALSE,0.125,0.9462,43,0.05,20,5,9,10,9,3.2126,2.23
84,"const_pred",FALSE,90.971735,16.763251,NA,12.5379,0.5,25.0759,12.5379,6.9345,1.808,12.5379,5.5331,2.266,7.0049,FALSE,TRUE,0.125,0.9462,43,0.05,20,5,9,10,9,3.2126,2.23
84,"ols_inter",FALSE,3.100601,0.571344,0.780526,-0.5428,0.5,-1.0856,6.0305,6.9345,0.8696,5.9669,5.5331,1.0784,0.4338,TRUE,FALSE,0.5,2.131,43,0.05,20,5,9,10,9,3.2126,2.23
85,"rlasso",FALSE,13.142023,2.992397,0.449132,2.3154,0.5614,4.1242,5.2858,7.368,0.7174,3.5167,4.8651,0.7228,1.3484,TRUE,FALSE,0.125,1.3329,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"rboost",FALSE,10.03413,2.28474,NA,5.5379,0.5614,9.8641,5.5379,7.368,0.7516,5.5379,4.8651,1.1383,0.6729,FALSE,TRUE,0.125,1.1342,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"rkern",FALSE,11.926883,2.715714,0.18856,4.8938,0.5614,8.7167,5.353,7.368,0.7265,4.4997,4.8651,0.9249,0.3654,FALSE,FALSE,0.125,1.3605,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"slasso",FALSE,53.658763,12.217931,-0.130461,9.5049,0.5614,16.9302,5.1595,7.368,0.7003,3.8451,4.8651,0.7903,1.02,FALSE,FALSE,0,1.1482,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"sboost",FALSE,62.851465,14.311081,-0.689731,12.4363,0.5614,22.1514,3.6507,7.368,0.4955,4.125,4.8651,0.8479,0.7401,FALSE,FALSE,0,0.3541,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"skern",FALSE,26.645253,6.06704,0.084212,5.4025,0.5614,9.623,4.5683,7.368,0.62,2.9901,4.8651,0.6146,1.875,FALSE,FALSE,0.125,1.3605,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"tlasso",FALSE,30.33815,6.907901,0.220835,5.2174,0.5614,9.2932,5.4393,7.368,0.7382,3.4165,4.8651,0.7022,1.4486,FALSE,FALSE,0.125,1.2719,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"tboost",FALSE,156.287302,35.586127,-0.598683,18.7143,0.5614,33.3337,5.2337,7.368,0.7103,3.7927,4.8651,0.7796,1.0724,FALSE,FALSE,0,0.2768,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"tkern",FALSE,37.153172,8.45966,-0.039587,6.8737,0.5614,12.2433,4.2008,7.368,0.5701,2.9576,4.8651,0.6079,1.9075,FALSE,FALSE,0.125,1.3605,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"xlasso",FALSE,16.164479,3.680601,0.423158,3.4872,0.5614,6.2113,5.7425,7.368,0.7794,3.4364,4.8651,0.7063,1.4287,FALSE,FALSE,0.125,1.3605,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"xboost",FALSE,11.250458,2.561694,-0.022099,5.6273,0.5614,10.0234,5.068,7.368,0.6878,4.7917,4.8651,0.9849,0.0733,FALSE,FALSE,0.125,1.2255,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"xkern",FALSE,9.247894,2.105716,0.477189,1.5147,0.5614,2.698,4.6147,7.368,0.6263,3.498,4.8651,0.719,1.3671,TRUE,FALSE,0.125,1.3329,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"zero_pred",FALSE,14.291473,3.254123,NA,0,0.5614,0,0,7.368,0,0,4.8651,0,4.8651,FALSE,FALSE,0.125,1.1342,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"const_pred",FALSE,304.969806,69.440664,NA,20.4918,0.5614,36.4999,20.4918,7.368,2.7812,20.4918,4.8651,4.212,15.6267,FALSE,TRUE,0.125,1.1342,44,0.06,25,5,15,6,8,3.2095,2.2544
85,"ols_inter",FALSE,19.911881,4.533873,0.42314,2.3811,0.5614,4.2412,5.4285,7.368,0.7368,3.025,4.8651,0.6218,1.84,TRUE,FALSE,0.125,1.3605,44,0.06,25,5,15,6,8,3.2095,2.2544
86,"rlasso",FALSE,1.593239,0.310078,0.848791,1.2618,0.5521,2.2853,5.7208,7.4739,0.7654,4.7104,5.2588,0.8957,0.5485,TRUE,FALSE,0.5,2.2418,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"rboost",FALSE,5.83559,1.135729,NA,4.0503,0.5521,7.3356,4.0503,7.4739,0.5419,4.0503,5.2588,0.7702,1.2085,FALSE,FALSE,0,1.1429,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"rkern",FALSE,46.21837,8.995074,-0.135003,9.0221,0.5521,16.3402,6.9439,7.4739,0.9291,5.3111,5.2588,1.0099,0.0523,FALSE,FALSE,0,0.5367,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"slasso",FALSE,3.091918,0.601753,0.791665,0.9223,0.5521,1.6703,6.7988,7.4739,0.9097,5.0134,5.2588,0.9533,0.2455,TRUE,FALSE,0.375,1.9745,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"sboost",FALSE,32.621384,6.348812,-0.660738,7.3729,0.5521,13.3534,0.21,7.4739,0.0281,1.528,5.2588,0.2906,3.7309,FALSE,FALSE,0,0.3635,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"skern",FALSE,3.86044,0.751323,0.803047,-0.4319,0.5521,-0.7822,6.281,7.4739,0.8404,4.5745,5.2588,0.8699,0.6843,TRUE,FALSE,0.5,2.2505,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"tlasso",FALSE,5.687591,1.106926,0.837229,-1.105,0.5521,-2.0013,8.3104,7.4739,1.1119,5.1118,5.2588,0.972,0.1471,TRUE,FALSE,0.625,2.2864,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"tboost",FALSE,40.770459,7.934795,-0.086835,4.8715,0.5521,8.823,2.6433,7.4739,0.3537,3.305,5.2588,0.6285,1.9538,FALSE,FALSE,0,1.1081,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"tkern",TRUE,NA,NA,NA,NA,0.5521,NA,NA,7.4739,NA,NA,5.2588,NA,NA,NA,NA,NA,NA,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"xlasso",FALSE,2.785877,0.542191,0.810619,0.6576,0.5521,1.1909,6.6523,7.4739,0.8901,4.8098,5.2588,0.9146,0.449,TRUE,FALSE,0.375,1.983,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"xboost",FALSE,10.462257,2.036177,-0.900178,5.3714,0.5521,9.7284,3.8267,7.4739,0.512,4.4818,5.2588,0.8522,0.777,FALSE,FALSE,0,0.2034,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"xkern",TRUE,NA,NA,NA,NA,0.5521,NA,NA,7.4739,NA,NA,5.2588,NA,NA,NA,NA,NA,NA,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"zero_pred",FALSE,15.230899,2.964256,NA,0,0.5521,0,0,7.4739,0,0,5.2588,0,5.2588,FALSE,FALSE,0,1.1429,45,0.058,16,13,21,10,15,3.2599,2.2134
86,"const_pred",FALSE,93.953496,18.285341,NA,12.6119,0.5521,22.8418,12.6119,7.4739,1.6875,12.6119,5.2588,2.3982,7.3531,FALSE,TRUE,0,1.1429,45,0.058,16,13,21,10,15,3.2599,2.2134
